array_type,time,element_size
SQ, 0.138170, 1968
HAT, 0.133758, 1968
MSarray_2, 0.101001, 1968
MSarray_3, 0.180373, 1968
MSarray_4, 0.303140, 1968
base, 0.133660, 1984
mono, 0.142439, 1984
sliced, 0.134480, 1984
SQ, 0.134940, 1984
HAT, 0.130655, 1984
MSarray_2, 0.100613, 1984
MSarray_3, 0.183302, 1984
MSarray_4, 0.527052, 1984
base, 0.141451, 2000
mono, 0.138733, 2000
sliced, 0.141912, 2000
SQ, 0.138008, 2000
HAT, 0.132962, 2000
MSarray_2, 0.101376, 2000
MSarray_3, 0.184365, 2000
MSarray_4, 0.523153, 2000
base, 0.138544, 2016
mono, 0.141558, 2016
sliced, 0.137779, 2016
SQ, 0.138599, 2016
HAT, 0.135780, 2016
MSarray_2, 0.103140, 2016
MSarray_3, 0.184465, 2016
MSarray_4, 0.523418, 2016
base, 0.138620, 2032
mono, 0.138286, 2032
sliced, 0.152234, 2032
SQ, 0.140491, 2032
HAT, 0.135444, 2032
MSarray_2, 0.103161, 2032
MSarray_3, 0.194502, 2032
MSarray_4, 0.545189, 2032
base, 0.139326, 2048
mono, 0.139435, 2048
sliced, 0.139859, 2048
SQ, 0.139164, 2048
HAT, 0.137648, 2048
MSarray_2, 0.098034, 2048
MSarray_3, 0.184712, 2048
MSarray_4, 0.565717, 2048
base, 0.001031, 16
mono, 0.002135, 16
sliced, 0.003047, 16
SQ, 0.003200, 16
HAT, 0.003043, 16
MSarray_2, 0.004705, 16
MSarray_3, 0.006677, 16
MSarray_4, 0.007187, 16
base, 0.001768, 32
mono, 0.002667, 32
sliced, 0.003033, 32
SQ, 0.003641, 32
HAT, 0.003527, 32
MSarray_2, 0.004519, 32
MSarray_3, 0.006405, 32
MSarray_4, 0.006270, 32
base, 0.002870, 48
mono, 0.003165, 48
sliced, 0.003726, 48
SQ, 0.004139, 48
HAT, 0.004540, 48
MSarray_2, 0.005082, 48
MSarray_3, 0.006131, 48
MSarray_4, 0.005821, 48
base, 0.003708, 64
mono, 0.004713, 64
sliced, 0.005718, 64
SQ, 0.005616, 64
HAT, 0.006138, 64
MSarray_2, 0.006566, 64
MSarray_3, 0.007546, 64
MSarray_4, 0.006416, 64
base, 0.004585, 80
mono, 0.005715, 80
sliced, 0.006440, 80
SQ, 0.006888, 80
HAT, 0.006478, 80
MSarray_2, 0.007154, 80
MSarray_3, 0.007793, 80
MSarray_4, 0.009798, 80
base, 0.005410, 96
mono, 0.006640, 96
sliced, 0.007042, 96
SQ, 0.007456, 96
HAT, 0.007173, 96
MSarray_2, 0.007858, 96
MSarray_3, 0.008403, 96
MSarray_4, 0.011231, 96
base, 0.005407, 112
mono, 0.006717, 112
sliced, 0.007529, 112
SQ, 0.007828, 112
HAT, 0.008299, 112
MSarray_2, 0.008331, 112
MSarray_3, 0.008996, 112
MSarray_4, 0.012376, 112
base, 0.006815, 128
mono, 0.007576, 128
sliced, 0.008325, 128
SQ, 0.008306, 128
HAT, 0.009479, 128
MSarray_2, 0.009191, 128
MSarray_3, 0.009945, 128
MSarray_4, 0.014452, 128
base, 0.007405, 144
mono, 0.007852, 144
sliced, 0.008128, 144
SQ, 0.008961, 144
HAT, 0.009921, 144
MSarray_2, 0.009810, 144
MSarray_3, 0.010729, 144
MSarray_4, 0.016505, 144
base, 0.006956, 160
mono, 0.008410, 160
sliced, 0.009402, 160
SQ, 0.009673, 160
HAT, 0.010374, 160
MSarray_2, 0.010475, 160
MSarray_3, 0.011189, 160
MSarray_4, 0.017948, 160
base, 0.008329, 176
mono, 0.008828, 176
sliced, 0.009590, 176
SQ, 0.009935, 176
HAT, 0.010979, 176
MSarray_2, 0.011138, 176
MSarray_3, 0.012330, 176
MSarray_4, 0.019483, 176
base, 0.008781, 192
mono, 0.009827, 192
sliced, 0.010119, 192
SQ, 0.011032, 192
HAT, 0.011779, 192
MSarray_2, 0.011804, 192
MSarray_3, 0.013206, 192
MSarray_4, 0.021911, 192
base, 0.008992, 208
mono, 0.010340, 208
sliced, 0.010846, 208
SQ, 0.011398, 208
HAT, 0.012659, 208
MSarray_2, 0.012631, 208
MSarray_3, 0.013700, 208
MSarray_4, 0.023433, 208
base, 0.009953, 224
mono, 0.010552, 224
sliced, 0.011351, 224
SQ, 0.011768, 224
HAT, 0.013290, 224
MSarray_2, 0.013416, 224
MSarray_3, 0.014471, 224
MSarray_4, 0.025083, 224
base, 0.010426, 240
mono, 0.011376, 240
sliced, 0.012194, 240
SQ, 0.013041, 240
HAT, 0.014136, 240
MSarray_2, 0.014732, 240
MSarray_3, 0.015310, 240
MSarray_4, 0.026810, 240
base, 0.011089, 256
mono, 0.012122, 256
sliced, 0.013030, 256
SQ, 0.013772, 256
HAT, 0.014919, 256
MSarray_2, 0.015051, 256
MSarray_3, 0.016123, 256
MSarray_4, 0.025459, 256
base, 0.013683, 272
mono, 0.015235, 272
sliced, 0.015884, 272
SQ, 0.016659, 272
HAT, 0.017280, 272
MSarray_2, 0.017776, 272
MSarray_3, 0.019412, 272
MSarray_4, 0.028616, 272
base, 0.014746, 288
mono, 0.015927, 288
sliced, 0.016646, 288
SQ, 0.016938, 288
HAT, 0.017527, 288
MSarray_2, 0.017721, 288
MSarray_3, 0.019699, 288
MSarray_4, 0.029644, 288
base, 0.016191, 304
mono, 0.017384, 304
sliced, 0.018642, 304
SQ, 0.019000, 304
HAT, 0.019597, 304
MSarray_2, 0.019204, 304
MSarray_3, 0.023043, 304
MSarray_4, 0.031119, 304
base, 0.017090, 320
mono, 0.017820, 320
sliced, 0.019034, 320
SQ, 0.019411, 320
HAT, 0.019888, 320
MSarray_2, 0.019136, 320
MSarray_3, 0.022005, 320
MSarray_4, 0.032200, 320
base, 0.018108, 336
mono, 0.019390, 336
sliced, 0.020611, 336
SQ, 0.021224, 336
HAT, 0.021947, 336
MSarray_2, 0.020940, 336
MSarray_3, 0.023492, 336
MSarray_4, 0.033932, 336
base, 0.018946, 352
mono, 0.020189, 352
sliced, 0.021357, 352
SQ, 0.021474, 352
HAT, 0.022257, 352
MSarray_2, 0.020551, 352
MSarray_3, 0.024185, 352
MSarray_4, 0.035017, 352
base, 0.020109, 368
mono, 0.021618, 368
sliced, 0.022816, 368
SQ, 0.023244, 368
HAT, 0.024169, 368
MSarray_2, 0.021864, 368
MSarray_3, 0.025625, 368
MSarray_4, 0.036470, 368
base, 0.021093, 384
mono, 0.021941, 384
sliced, 0.023468, 384
SQ, 0.023559, 384
HAT, 0.024326, 384
MSarray_2, 0.021930, 384
MSarray_3, 0.026219, 384
MSarray_4, 0.037481, 384
base, 0.022066, 400
mono, 0.023299, 400
sliced, 0.024934, 400
SQ, 0.025305, 400
HAT, 0.026030, 400
MSarray_2, 0.023348, 400
MSarray_3, 0.027357, 400
MSarray_4, 0.039542, 400
base, 0.023180, 416
mono, 0.024020, 416
sliced, 0.025426, 416
SQ, 0.025863, 416
HAT, 0.026398, 416
MSarray_2, 0.023257, 416
MSarray_3, 0.028046, 416
MSarray_4, 0.040611, 416
base, 0.024194, 432
mono, 0.025664, 432
sliced, 0.027061, 432
SQ, 0.027164, 432
HAT, 0.028388, 432
MSarray_2, 0.024779, 432
MSarray_3, 0.029409, 432
MSarray_4, 0.041921, 432
base, 0.025058, 448
mono, 0.025775, 448
sliced, 0.026830, 448
SQ, 0.027115, 448
HAT, 0.029069, 448
MSarray_2, 0.024732, 448
MSarray_3, 0.029496, 448
MSarray_4, 0.043228, 448
base, 0.025754, 464
mono, 0.027041, 464
sliced, 0.028379, 464
SQ, 0.028853, 464
HAT, 0.030031, 464
MSarray_2, 0.025898, 464
MSarray_3, 0.031065, 464
MSarray_4, 0.046429, 464
base, 0.026757, 480
mono, 0.028618, 480
sliced, 0.028968, 480
SQ, 0.029455, 480
HAT, 0.030743, 480
MSarray_2, 0.026001, 480
MSarray_3, 0.031607, 480
MSarray_4, 0.047252, 480
base, 0.027898, 496
mono, 0.028831, 496
sliced, 0.030092, 496
SQ, 0.030546, 496
HAT, 0.032469, 496
MSarray_2, 0.027126, 496
MSarray_3, 0.033132, 496
MSarray_4, 0.050261, 496
base, 0.029316, 512
mono, 0.029375, 512
sliced, 0.030220, 512
SQ, 0.029842, 512
HAT, 0.032231, 512
MSarray_2, 0.026403, 512
MSarray_3, 0.032355, 512
MSarray_4, 0.051079, 512
base, 0.030553, 528
mono, 0.031409, 528
sliced, 0.032946, 528
SQ, 0.033109, 528
HAT, 0.034804, 528
MSarray_2, 0.028290, 528
MSarray_3, 0.047140, 528
MSarray_4, 0.056485, 528
base, 0.031617, 544
mono, 0.032552, 544
sliced, 0.033745, 544
SQ, 0.034203, 544
HAT, 0.035469, 544
MSarray_2, 0.028560, 544
MSarray_3, 0.047914, 544
MSarray_4, 0.058264, 544
base, 0.032847, 560
mono, 0.034723, 560
sliced, 0.034996, 560
SQ, 0.034950, 560
HAT, 0.036637, 560
MSarray_2, 0.029753, 560
MSarray_3, 0.048803, 560
MSarray_4, 0.060453, 560
base, 0.033748, 576
mono, 0.034604, 576
sliced, 0.037075, 576
SQ, 0.035495, 576
HAT, 0.037277, 576
MSarray_2, 0.029909, 576
MSarray_3, 0.051266, 576
MSarray_4, 0.062181, 576
base, 0.034543, 592
mono, 0.035279, 592
sliced, 0.036809, 592
SQ, 0.037950, 592
HAT, 0.038790, 592
MSarray_2, 0.031000, 592
MSarray_3, 0.053129, 592
MSarray_4, 0.063644, 592
base, 0.035652, 608
mono, 0.036367, 608
sliced, 0.037583, 608
SQ, 0.037677, 608
HAT, 0.039093, 608
MSarray_2, 0.031189, 608
MSarray_3, 0.053683, 608
MSarray_4, 0.065990, 608
base, 0.036660, 624
mono, 0.037602, 624
sliced, 0.040122, 624
SQ, 0.039014, 624
HAT, 0.040676, 624
MSarray_2, 0.032520, 624
MSarray_3, 0.054964, 624
MSarray_4, 0.068782, 624
base, 0.037289, 640
mono, 0.039172, 640
sliced, 0.038926, 640
SQ, 0.039504, 640
HAT, 0.041805, 640
MSarray_2, 0.032370, 640
MSarray_3, 0.057500, 640
MSarray_4, 0.069492, 640
base, 0.038238, 656
mono, 0.039035, 656
sliced, 0.044298, 656
SQ, 0.040563, 656
HAT, 0.042835, 656
MSarray_2, 0.033762, 656
MSarray_3, 0.058186, 656
MSarray_4, 0.070602, 656
base, 0.039510, 672
mono, 0.040036, 672
sliced, 0.040792, 672
SQ, 0.041913, 672
HAT, 0.042783, 672
MSarray_2, 0.033755, 672
MSarray_3, 0.059216, 672
MSarray_4, 0.072880, 672
base, 0.040895, 688
mono, 0.041263, 688
sliced, 0.043100, 688
SQ, 0.048779, 688
HAT, 0.046059, 688
MSarray_2, 0.035228, 688
MSarray_3, 0.060847, 688
MSarray_4, 0.074841, 688
base, 0.043085, 704
mono, 0.044020, 704
sliced, 0.045015, 704
SQ, 0.044508, 704
HAT, 0.045897, 704
MSarray_2, 0.034994, 704
MSarray_3, 0.063732, 704
MSarray_4, 0.081130, 704
base, 0.044543, 720
mono, 0.044985, 720
sliced, 0.046858, 720
SQ, 0.046891, 720
HAT, 0.048281, 720
MSarray_2, 0.036706, 720
MSarray_3, 0.066830, 720
MSarray_4, 0.085123, 720
base, 0.046695, 736
mono, 0.045744, 736
sliced, 0.046967, 736
SQ, 0.047023, 736
HAT, 0.048165, 736
MSarray_2, 0.036232, 736
MSarray_3, 0.067065, 736
MSarray_4, 0.086814, 736
base, 0.046631, 752
mono, 0.047591, 752
sliced, 0.048452, 752
SQ, 0.049239, 752
HAT, 0.049737, 752
MSarray_2, 0.037659, 752
MSarray_3, 0.068828, 752
MSarray_4, 0.089971, 752
base, 0.047446, 768
mono, 0.047726, 768
sliced, 0.048774, 768
SQ, 0.048878, 768
HAT, 0.049186, 768
MSarray_2, 0.037329, 768
MSarray_3, 0.069695, 768
MSarray_4, 0.094548, 768
base, 0.049809, 784
mono, 0.049815, 784
sliced, 0.050916, 784
SQ, 0.051850, 784
HAT, 0.051496, 784
MSarray_2, 0.039367, 784
MSarray_3, 0.071206, 784
MSarray_4, 0.094600, 784
base, 0.051666, 800
mono, 0.050461, 800
sliced, 0.051630, 800
SQ, 0.052251, 800
HAT, 0.058397, 800
MSarray_2, 0.038959, 800
MSarray_3, 0.072609, 800
MSarray_4, 0.096943, 800
base, 0.052446, 816
mono, 0.052466, 816
sliced, 0.052626, 816
SQ, 0.053870, 816
HAT, 0.053623, 816
MSarray_2, 0.040782, 816
MSarray_3, 0.074964, 816
MSarray_4, 0.097959, 816
base, 0.051812, 832
mono, 0.052150, 832
sliced, 0.053154, 832
SQ, 0.053789, 832
HAT, 0.053727, 832
MSarray_2, 0.040298, 832
MSarray_3, 0.075633, 832
MSarray_4, 0.100009, 832
base, 0.053845, 848
mono, 0.054223, 848
sliced, 0.056089, 848
SQ, 0.055990, 848
HAT, 0.056462, 848
MSarray_2, 0.041649, 848
MSarray_3, 0.077634, 848
MSarray_4, 0.106007, 848
base, 0.054609, 864
mono, 0.054611, 864
sliced, 0.055695, 864
SQ, 0.056716, 864
HAT, 0.056260, 864
MSarray_2, 0.041623, 864
MSarray_3, 0.078493, 864
MSarray_4, 0.105011, 864
base, 0.055177, 880
mono, 0.056091, 880
sliced, 0.058150, 880
SQ, 0.058108, 880
HAT, 0.058040, 880
MSarray_2, 0.043309, 880
MSarray_3, 0.080999, 880
MSarray_4, 0.110921, 880
base, 0.056259, 896
mono, 0.057416, 896
sliced, 0.057639, 896
SQ, 0.058095, 896
HAT, 0.057425, 896
MSarray_2, 0.043078, 896
MSarray_3, 0.081543, 896
MSarray_4, 0.111124, 896
base, 0.058362, 912
mono, 0.058677, 912
sliced, 0.060481, 912
SQ, 0.062034, 912
HAT, 0.059972, 912
MSarray_2, 0.044843, 912
MSarray_3, 0.083448, 912
MSarray_4, 0.114590, 912
base, 0.058872, 928
mono, 0.059311, 928
sliced, 0.060460, 928
SQ, 0.061305, 928
HAT, 0.059978, 928
MSarray_2, 0.045503, 928
MSarray_3, 0.084848, 928
MSarray_4, 0.115040, 928
base, 0.060839, 944
mono, 0.060772, 944
sliced, 0.062474, 944
SQ, 0.063392, 944
HAT, 0.062859, 944
MSarray_2, 0.046665, 944
MSarray_3, 0.087080, 944
MSarray_4, 0.123229, 944
base, 0.061091, 960
mono, 0.062534, 960
sliced, 0.062961, 960
SQ, 0.063555, 960
HAT, 0.063966, 960
MSarray_2, 0.045812, 960
MSarray_3, 0.088168, 960
MSarray_4, 0.120918, 960
base, 0.062515, 976
mono, 0.064249, 976
sliced, 0.064714, 976
SQ, 0.065205, 976
HAT, 0.065207, 976
MSarray_2, 0.048981, 976
MSarray_3, 0.090124, 976
MSarray_4, 0.126990, 976
base, 0.062664, 992
mono, 0.064829, 992
sliced, 0.064862, 992
SQ, 0.065534, 992
HAT, 0.065741, 992
MSarray_2, 0.047538, 992
MSarray_3, 0.091683, 992
MSarray_4, 0.127053, 992
base, 0.065417, 1008
mono, 0.066615, 1008
sliced, 0.068435, 1008
SQ, 0.068009, 1008
HAT, 0.066784, 1008
MSarray_2, 0.049476, 1008
MSarray_3, 0.092159, 1008
MSarray_4, 0.132379, 1008
base, 0.063991, 1024
mono, 0.066119, 1024
sliced, 0.066421, 1024
SQ, 0.065923, 1024
HAT, 0.064466, 1024
MSarray_2, 0.049870, 1024
MSarray_3, 0.088250, 1024
MSarray_4, 0.127716, 1024
base, 0.068358, 1040
mono, 0.068851, 1040
sliced, 0.070753, 1040
SQ, 0.070753, 1040
HAT, 0.068957, 1040
MSarray_2, 0.050542, 1040
MSarray_3, 0.095193, 1040
MSarray_4, 0.137165, 1040
base, 0.069056, 1056
mono, 0.070405, 1056
sliced, 0.070158, 1056
SQ, 0.074059, 1056
HAT, 0.068635, 1056
MSarray_2, 0.051749, 1056
MSarray_3, 0.098660, 1056
MSarray_4, 0.142423, 1056
base, 0.070324, 1072
mono, 0.071011, 1072
sliced, 0.071883, 1072
SQ, 0.073192, 1072
HAT, 0.071848, 1072
MSarray_2, 0.053569, 1072
MSarray_3, 0.097297, 1072
MSarray_4, 0.137026, 1072
base, 0.070429, 1088
mono, 0.070031, 1088
sliced, 0.072998, 1088
SQ, 0.071884, 1088
HAT, 0.071132, 1088
MSarray_2, 0.051706, 1088
MSarray_3, 0.096350, 1088
MSarray_4, 0.140948, 1088
base, 0.071469, 1104
mono, 0.072673, 1104
sliced, 0.078498, 1104
SQ, 0.075101, 1104
HAT, 0.072629, 1104
MSarray_2, 0.053700, 1104
MSarray_3, 0.097609, 1104
MSarray_4, 0.145697, 1104
base, 0.073717, 1120
mono, 0.074057, 1120
sliced, 0.074400, 1120
SQ, 0.074953, 1120
HAT, 0.073449, 1120
MSarray_2, 0.055553, 1120
MSarray_3, 0.100677, 1120
MSarray_4, 0.143819, 1120
base, 0.073165, 1136
mono, 0.073593, 1136
sliced, 0.079845, 1136
SQ, 0.076376, 1136
HAT, 0.075786, 1136
MSarray_2, 0.054852, 1136
MSarray_3, 0.102126, 1136
MSarray_4, 0.145828, 1136
base, 0.074471, 1152
mono, 0.075024, 1152
sliced, 0.076602, 1152
SQ, 0.076451, 1152
HAT, 0.075268, 1152
MSarray_2, 0.055997, 1152
MSarray_3, 0.104247, 1152
MSarray_4, 0.147606, 1152
base, 0.077239, 1168
mono, 0.077265, 1168
sliced, 0.078172, 1168
SQ, 0.078893, 1168
HAT, 0.076999, 1168
MSarray_2, 0.056277, 1168
MSarray_3, 0.105080, 1168
MSarray_4, 0.155457, 1168
base, 0.075968, 1184
mono, 0.077389, 1184
sliced, 0.078425, 1184
SQ, 0.079206, 1184
HAT, 0.077723, 1184
MSarray_2, 0.057427, 1184
MSarray_3, 0.106191, 1184
MSarray_4, 0.151546, 1184
base, 0.078221, 1200
mono, 0.079148, 1200
sliced, 0.080309, 1200
SQ, 0.080793, 1200
HAT, 0.079752, 1200
MSarray_2, 0.060778, 1200
MSarray_3, 0.107122, 1200
MSarray_4, 0.154975, 1200
base, 0.079282, 1216
mono, 0.080003, 1216
sliced, 0.080365, 1216
SQ, 0.080989, 1216
HAT, 0.079571, 1216
MSarray_2, 0.059215, 1216
MSarray_3, 0.108505, 1216
MSarray_4, 0.162898, 1216
base, 0.080634, 1232
mono, 0.080234, 1232
sliced, 0.081888, 1232
SQ, 0.082829, 1232
HAT, 0.080969, 1232
MSarray_2, 0.059586, 1232
MSarray_3, 0.111973, 1232
MSarray_4, 0.164451, 1232
base, 0.081158, 1248
mono, 0.081496, 1248
sliced, 0.082991, 1248
SQ, 0.083400, 1248
HAT, 0.081401, 1248
MSarray_2, 0.060599, 1248
MSarray_3, 0.113125, 1248
MSarray_4, 0.163381, 1248
base, 0.083179, 1264
mono, 0.084466, 1264
sliced, 0.083737, 1264
SQ, 0.085407, 1264
HAT, 0.083062, 1264
MSarray_2, 0.064026, 1264
MSarray_3, 0.113638, 1264
MSarray_4, 0.166596, 1264
base, 0.082622, 1280
mono, 0.083410, 1280
sliced, 0.084649, 1280
SQ, 0.084974, 1280
HAT, 0.082680, 1280
MSarray_2, 0.063025, 1280
MSarray_3, 0.114872, 1280
MSarray_4, 0.170446, 1280
base, 0.084558, 1296
mono, 0.085411, 1296
sliced, 0.087408, 1296
SQ, 0.087549, 1296
HAT, 0.085594, 1296
MSarray_2, 0.063512, 1296
MSarray_3, 0.116526, 1296
MSarray_4, 0.168277, 1296
base, 0.085312, 1312
mono, 0.086270, 1312
sliced, 0.085632, 1312
SQ, 0.093660, 1312
HAT, 0.085059, 1312
MSarray_2, 0.061876, 1312
MSarray_3, 0.119402, 1312
MSarray_4, 0.170632, 1312
base, 0.087532, 1328
mono, 0.087759, 1328
sliced, 0.089331, 1328
SQ, 0.094129, 1328
HAT, 0.087867, 1328
MSarray_2, 0.063398, 1328
MSarray_3, 0.121745, 1328
MSarray_4, 0.176968, 1328
base, 0.088994, 1344
mono, 0.088239, 1344
sliced, 0.088631, 1344
SQ, 0.089165, 1344
HAT, 0.086537, 1344
MSarray_2, 0.066533, 1344
MSarray_3, 0.120675, 1344
MSarray_4, 0.177856, 1344
base, 0.089267, 1360
mono, 0.090014, 1360
sliced, 0.091127, 1360
SQ, 0.093001, 1360
HAT, 0.089793, 1360
MSarray_2, 0.066275, 1360
MSarray_3, 0.123654, 1360
MSarray_4, 0.177909, 1360
base, 0.089899, 1376
mono, 0.090150, 1376
sliced, 0.091044, 1376
SQ, 0.092229, 1376
HAT, 0.089166, 1376
MSarray_2, 0.064721, 1376
MSarray_3, 0.123681, 1376
MSarray_4, 0.179989, 1376
base, 0.092392, 1392
mono, 0.092448, 1392
sliced, 0.093344, 1392
SQ, 0.094070, 1392
HAT, 0.091791, 1392
MSarray_2, 0.066063, 1392
MSarray_3, 0.124537, 1392
MSarray_4, 0.184827, 1392
base, 0.091983, 1408
mono, 0.093444, 1408
sliced, 0.093225, 1408
SQ, 0.100633, 1408
HAT, 0.090620, 1408
MSarray_2, 0.067416, 1408
MSarray_3, 0.126140, 1408
MSarray_4, 0.183563, 1408
base, 0.093553, 1424
mono, 0.094483, 1424
sliced, 0.096011, 1424
SQ, 0.097065, 1424
HAT, 0.095133, 1424
MSarray_2, 0.069327, 1424
MSarray_3, 0.130916, 1424
MSarray_4, 0.187779, 1424
base, 0.094658, 1440
mono, 0.096546, 1440
sliced, 0.095695, 1440
SQ, 0.096122, 1440
HAT, 0.092335, 1440
MSarray_2, 0.069402, 1440
MSarray_3, 0.131646, 1440
MSarray_4, 0.188824, 1440
base, 0.095486, 1456
mono, 0.100245, 1456
sliced, 0.099042, 1456
SQ, 0.098742, 1456
HAT, 0.096063, 1456
MSarray_2, 0.070412, 1456
MSarray_3, 0.135155, 1456
MSarray_4, 0.193882, 1456
base, 0.095782, 1472
mono, 0.097729, 1472
sliced, 0.097748, 1472
SQ, 0.099424, 1472
HAT, 0.094970, 1472
MSarray_2, 0.073077, 1472
MSarray_3, 0.137758, 1472
MSarray_4, 0.197440, 1472
base, 0.102069, 1488
mono, 0.099462, 1488
sliced, 0.101548, 1488
SQ, 0.102777, 1488
HAT, 0.097468, 1488
MSarray_2, 0.071667, 1488
MSarray_3, 0.133144, 1488
MSarray_4, 0.199745, 1488
base, 0.100634, 1504
mono, 0.101993, 1504
sliced, 0.100344, 1504
SQ, 0.101557, 1504
HAT, 0.097041, 1504
MSarray_2, 0.074565, 1504
MSarray_3, 0.140561, 1504
MSarray_4, 0.200015, 1504
base, 0.102170, 1520
mono, 0.100373, 1520
sliced, 0.103435, 1520
SQ, 0.102719, 1520
HAT, 0.100463, 1520
MSarray_2, 0.071493, 1520
MSarray_3, 0.136214, 1520
MSarray_4, 0.209434, 1520
base, 0.099007, 1536
mono, 0.102480, 1536
sliced, 0.101556, 1536
SQ, 0.110073, 1536
HAT, 0.097693, 1536
MSarray_2, 0.073639, 1536
MSarray_3, 0.134663, 1536
MSarray_4, 0.201688, 1536
base, 0.102147, 1552
mono, 0.105560, 1552
sliced, 0.104637, 1552
SQ, 0.105751, 1552
HAT, 0.101810, 1552
MSarray_2, 0.073764, 1552
MSarray_3, 0.140833, 1552
MSarray_4, 0.207067, 1552
base, 0.104683, 1568
mono, 0.104354, 1568
sliced, 0.105369, 1568
SQ, 0.109048, 1568
HAT, 0.105177, 1568
MSarray_2, 0.074548, 1568
MSarray_3, 0.144625, 1568
MSarray_4, 0.209083, 1568
base, 0.106791, 1584
mono, 0.109931, 1584
sliced, 0.107669, 1584
SQ, 0.107192, 1584
HAT, 0.104343, 1584
MSarray_2, 0.081953, 1584
MSarray_3, 0.143248, 1584
MSarray_4, 0.214356, 1584
base, 0.106105, 1600
mono, 0.106769, 1600
sliced, 0.107210, 1600
SQ, 0.108646, 1600
HAT, 0.103377, 1600
MSarray_2, 0.076153, 1600
MSarray_3, 0.145283, 1600
MSarray_4, 0.213214, 1600
base, 0.108637, 1616
mono, 0.109220, 1616
sliced, 0.110352, 1616
SQ, 0.110640, 1616
HAT, 0.106270, 1616
MSarray_2, 0.077307, 1616
MSarray_3, 0.149070, 1616
MSarray_4, 0.217629, 1616
base, 0.107935, 1632
mono, 0.110644, 1632
sliced, 0.109625, 1632
SQ, 0.113681, 1632
HAT, 0.106205, 1632
MSarray_2, 0.077380, 1632
MSarray_3, 0.147607, 1632
MSarray_4, 0.218263, 1632
base, 0.110373, 1648
mono, 0.109877, 1648
sliced, 0.112756, 1648
SQ, 0.117408, 1648
HAT, 0.111508, 1648
MSarray_2, 0.079933, 1648
MSarray_3, 0.152352, 1648
MSarray_4, 0.220899, 1648
base, 0.109826, 1664
mono, 0.111151, 1664
sliced, 0.113445, 1664
SQ, 0.113826, 1664
HAT, 0.107303, 1664
MSarray_2, 0.077525, 1664
MSarray_3, 0.149243, 1664
MSarray_4, 0.221232, 1664
base, 0.111632, 1680
mono, 0.114201, 1680
sliced, 0.113954, 1680
SQ, 0.117264, 1680
HAT, 0.111081, 1680
MSarray_2, 0.085173, 1680
MSarray_3, 0.153424, 1680
MSarray_4, 0.225481, 1680
base, 0.115537, 1696
mono, 0.113407, 1696
sliced, 0.115806, 1696
SQ, 0.117613, 1696
HAT, 0.110063, 1696
MSarray_2, 0.086169, 1696
MSarray_3, 0.153700, 1696
MSarray_4, 0.227558, 1696
base, 0.113260, 1712
mono, 0.114309, 1712
sliced, 0.116626, 1712
SQ, 0.117950, 1712
HAT, 0.113269, 1712
MSarray_2, 0.083749, 1712
MSarray_3, 0.155238, 1712
MSarray_4, 0.239331, 1712
base, 0.118119, 1728
mono, 0.121534, 1728
sliced, 0.117368, 1728
SQ, 0.120945, 1728
HAT, 0.114425, 1728
MSarray_2, 0.082709, 1728
MSarray_3, 0.157224, 1728
MSarray_4, 0.232590, 1728
base, 0.119027, 1744
mono, 0.122762, 1744
sliced, 0.118180, 1744
SQ, 0.122486, 1744
HAT, 0.114885, 1744
MSarray_2, 0.084153, 1744
MSarray_3, 0.158183, 1744
MSarray_4, 0.238515, 1744
base, 0.117858, 1760
mono, 0.120528, 1760
sliced, 0.126339, 1760
SQ, 0.119498, 1760
HAT, 0.113128, 1760
MSarray_2, 0.088282, 1760
MSarray_3, 0.157775, 1760
MSarray_4, 0.244167, 1760
base, 0.124493, 1776
mono, 0.121326, 1776
sliced, 0.120170, 1776
SQ, 0.123692, 1776
HAT, 0.117002, 1776
MSarray_2, 0.084221, 1776
MSarray_3, 0.159742, 1776
MSarray_4, 0.268779, 1776
base, 0.122900, 1792
mono, 0.120885, 1792
sliced, 0.121202, 1792
SQ, 0.122048, 1792
HAT, 0.114674, 1792
MSarray_2, 0.083902, 1792
MSarray_3, 0.159590, 1792
MSarray_4, 0.265718, 1792
base, 0.120776, 1808
mono, 0.123115, 1808
sliced, 0.123560, 1808
SQ, 0.124080, 1808
HAT, 0.120773, 1808
MSarray_2, 0.088236, 1808
MSarray_3, 0.164364, 1808
MSarray_4, 0.272409, 1808
base, 0.129636, 1824
mono, 0.121135, 1824
sliced, 0.121988, 1824
SQ, 0.126603, 1824
HAT, 0.123515, 1824
MSarray_2, 0.087346, 1824
MSarray_3, 0.167823, 1824
MSarray_4, 0.276425, 1824
base, 0.126373, 1840
mono, 0.125381, 1840
sliced, 0.128098, 1840
SQ, 0.131947, 1840
HAT, 0.123792, 1840
MSarray_2, 0.094032, 1840
MSarray_3, 0.172590, 1840
MSarray_4, 0.280171, 1840
base, 0.130678, 1856
mono, 0.128647, 1856
sliced, 0.128970, 1856
SQ, 0.126050, 1856
HAT, 0.123726, 1856
MSarray_2, 0.089689, 1856
MSarray_3, 0.171274, 1856
MSarray_4, 0.283073, 1856
base, 0.132021, 1872
mono, 0.128003, 1872
sliced, 0.129295, 1872
SQ, 0.130416, 1872
HAT, 0.123936, 1872
MSarray_2, 0.096675, 1872
MSarray_3, 0.174443, 1872
MSarray_4, 0.290549, 1872
