array_type,time,element_size,checksum
MSarray_2, 0.080871, 1536, 549770476255
MSarray_3, 0.116486, 1536, 549770476255
MSarray_4, 0.140516, 1536, 549770476255
geo, 0.263977, 1552, 549770476255
mono, 0.260607, 1552, 549770476255
sliced, 0.259323, 1552, 549770476255
SQ, 0.266859, 1552, 549770476255
HAT, 0.204025, 1552, 549770476255
MSarray_2, 0.080840, 1552, 549770476255
MSarray_3, 0.117555, 1552, 549770476255
MSarray_4, 0.143299, 1552, 549770476255
geo, 0.262976, 1568, 549770476255
mono, 0.269301, 1568, 549770476255
sliced, 0.265460, 1568, 549770476255
SQ, 0.266511, 1568, 549770476255
HAT, 0.205252, 1568, 549770476255
MSarray_2, 0.083296, 1568, 549770476255
MSarray_3, 0.118146, 1568, 549770476255
MSarray_4, 0.148448, 1568, 549770476255
geo, 0.270134, 1584, 549770476255
mono, 0.275039, 1584, 549770476255
sliced, 0.270898, 1584, 549770476255
SQ, 0.269764, 1584, 549770476255
HAT, 0.211565, 1584, 549770476255
MSarray_2, 0.083843, 1584, 549770476255
MSarray_3, 0.118566, 1584, 549770476255
MSarray_4, 0.148019, 1584, 549770476255
geo, 0.271685, 1600, 549770476255
mono, 0.269408, 1600, 549770476255
sliced, 0.266978, 1600, 549770476255
SQ, 0.275141, 1600, 549770476255
HAT, 0.212832, 1600, 549770476255
MSarray_2, 0.084638, 1600, 549770476255
MSarray_3, 0.120959, 1600, 549770476255
MSarray_4, 0.151442, 1600, 549770476255
geo, 0.275037, 1616, 549770476255
mono, 0.275099, 1616, 549770476255
sliced, 0.276640, 1616, 549770476255
SQ, 0.274360, 1616, 549770476255
HAT, 0.213853, 1616, 549770476255
MSarray_2, 0.084592, 1616, 549770476255
MSarray_3, 0.129319, 1616, 549770476255
MSarray_4, 0.152170, 1616, 549770476255
geo, 0.267774, 1632, 549770476255
mono, 0.267173, 1632, 549770476255
sliced, 0.264110, 1632, 549770476255
SQ, 0.270611, 1632, 549770476255
HAT, 0.206703, 1632, 549770476255
MSarray_2, 0.086113, 1632, 549770476255
MSarray_3, 0.125691, 1632, 549770476255
MSarray_4, 0.167399, 1632, 549770476255
geo, 0.277263, 1648, 549770476255
mono, 0.277929, 1648, 549770476255
sliced, 0.279637, 1648, 549770476255
SQ, 0.280980, 1648, 549770476255
HAT, 0.215666, 1648, 549770476255
MSarray_2, 0.087795, 1648, 549770476255
MSarray_3, 0.126376, 1648, 549770476255
MSarray_4, 0.160288, 1648, 549770476255
geo, 0.286221, 1664, 549770476255
mono, 0.285905, 1664, 549770476255
sliced, 0.282122, 1664, 549770476255
SQ, 0.283844, 1664, 549770476255
HAT, 0.221485, 1664, 549770476255
MSarray_2, 0.087614, 1664, 549770476255
MSarray_3, 0.127362, 1664, 549770476255
MSarray_4, 0.162209, 1664, 549770476255
geo, 0.272174, 1680, 549770476255
mono, 0.282083, 1680, 549770476255
sliced, 0.282335, 1680, 549770476255
SQ, 0.285233, 1680, 549770476255
HAT, 0.224744, 1680, 549770476255
MSarray_2, 0.089092, 1680, 549770476255
MSarray_3, 0.128216, 1680, 549770476255
MSarray_4, 0.164106, 1680, 549770476255
geo, 0.288831, 1696, 549770476255
mono, 0.288978, 1696, 549770476255
sliced, 0.282440, 1696, 549770476255
SQ, 0.289272, 1696, 549770476255
HAT, 0.219741, 1696, 549770476255
MSarray_2, 0.088507, 1696, 549770476255
MSarray_3, 0.131555, 1696, 549770476255
MSarray_4, 0.172996, 1696, 549770476255
geo, 0.294868, 1712, 549770476255
mono, 0.292962, 1712, 549770476255
sliced, 0.288724, 1712, 549770476255
SQ, 0.272807, 1712, 549770476255
HAT, 0.228131, 1712, 549770476255
MSarray_2, 0.089231, 1712, 549770476255
MSarray_3, 0.135946, 1712, 549770476255
MSarray_4, 0.181312, 1712, 549770476255
geo, 0.293924, 1728, 549770476255
mono, 0.293725, 1728, 549770476255
sliced, 0.289025, 1728, 549770476255
SQ, 0.296330, 1728, 549770476255
HAT, 0.225818, 1728, 549770476255
MSarray_2, 0.090768, 1728, 549770476255
MSarray_3, 0.138088, 1728, 549770476255
MSarray_4, 0.183634, 1728, 549770476255
geo, 0.293822, 1744, 549770476255
mono, 0.292721, 1744, 549770476255
sliced, 0.298567, 1744, 549770476255
SQ, 0.296213, 1744, 549770476255
HAT, 0.240042, 1744, 549770476255
MSarray_2, 0.094402, 1744, 549770476255
MSarray_3, 0.138733, 1744, 549770476255
MSarray_4, 0.191751, 1744, 549770476255
geo, 0.296774, 1760, 549770476255
mono, 0.299227, 1760, 549770476255
sliced, 0.293791, 1760, 549770476255
SQ, 0.293389, 1760, 549770476255
HAT, 0.233572, 1760, 549770476255
MSarray_2, 0.094144, 1760, 549770476255
MSarray_3, 0.140257, 1760, 549770476255
MSarray_4, 0.211006, 1760, 549770476255
geo, 0.292751, 1776, 549770476255
mono, 0.302001, 1776, 549770476255
sliced, 0.298700, 1776, 549770476255
SQ, 0.304535, 1776, 549770476255
HAT, 0.244766, 1776, 549770476255
MSarray_2, 0.096055, 1776, 549770476255
MSarray_3, 0.142864, 1776, 549770476255
MSarray_4, 0.209570, 1776, 549770476255
geo, 0.303160, 1792, 549770476255
mono, 0.302472, 1792, 549770476255
sliced, 0.302279, 1792, 549770476255
SQ, 0.305534, 1792, 549770476255
HAT, 0.240347, 1792, 549770476255
MSarray_2, 0.095786, 1792, 549770476255
MSarray_3, 0.144135, 1792, 549770476255
MSarray_4, 0.210810, 1792, 549770476255
geo, 0.299175, 1808, 549770476255
mono, 0.292513, 1808, 549770476255
sliced, 0.289516, 1808, 549770476255
SQ, 0.296224, 1808, 549770476255
HAT, 0.238052, 1808, 549770476255
MSarray_2, 0.095149, 1808, 549770476255
MSarray_3, 0.144051, 1808, 549770476255
MSarray_4, 0.239641, 1808, 549770476255
geo, 0.304221, 1824, 549770476255
mono, 0.308560, 1824, 549770476255
sliced, 0.309152, 1824, 549770476255
SQ, 0.310994, 1824, 549770476255
HAT, 0.237920, 1824, 549770476255
MSarray_2, 0.097712, 1824, 549770476255
MSarray_3, 0.149296, 1824, 549770476255
MSarray_4, 0.217623, 1824, 549770476255
geo, 0.310410, 1840, 549770476255
mono, 0.313985, 1840, 549770476255
sliced, 0.312392, 1840, 549770476255
SQ, 0.307628, 1840, 549770476255
HAT, 0.250408, 1840, 549770476255
MSarray_2, 0.099977, 1840, 549770476255
MSarray_3, 0.148846, 1840, 549770476255
MSarray_4, 0.371481, 1840, 549770476255
geo, 0.308786, 1856, 549770476255
mono, 0.312771, 1856, 549770476255
sliced, 0.310476, 1856, 549770476255
SQ, 0.311441, 1856, 549770476255
HAT, 0.237802, 1856, 549770476255
MSarray_2, 0.096099, 1856, 549770476255
MSarray_3, 0.135071, 1856, 549770476255
MSarray_4, 0.267289, 1856, 549770476255
geo, 0.316140, 1872, 549770476255
mono, 0.315751, 1872, 549770476255
sliced, 0.313440, 1872, 549770476255
SQ, 0.316323, 1872, 549770476255
HAT, 0.243185, 1872, 549770476255
MSarray_2, 0.101960, 1872, 549770476255
MSarray_3, 0.137568, 1872, 549770476255
MSarray_4, 0.269704, 1872, 549770476255
geo, 0.315084, 1888, 549770476255
mono, 0.320381, 1888, 549770476255
sliced, 0.316073, 1888, 549770476255
SQ, 0.316288, 1888, 549770476255
HAT, 0.246845, 1888, 549770476255
MSarray_2, 0.101264, 1888, 549770476255
MSarray_3, 0.140163, 1888, 549770476255
MSarray_4, 0.214446, 1888, 549770476255
geo, 0.323999, 1904, 549770476255
mono, 0.320389, 1904, 549770476255
sliced, 0.321414, 1904, 549770476255
SQ, 0.323726, 1904, 549770476255
HAT, 0.256510, 1904, 549770476255
MSarray_2, 0.098993, 1904, 549770476255
MSarray_3, 0.147036, 1904, 549770476255
MSarray_4, 0.337310, 1904, 549770476255
geo, 0.324396, 1920, 549770476255
mono, 0.307165, 1920, 549770476255
sliced, 0.316582, 1920, 549770476255
SQ, 0.322741, 1920, 549770476255
HAT, 0.252746, 1920, 549770476255
MSarray_2, 0.105115, 1920, 549770476255
MSarray_3, 0.140174, 1920, 549770476255
MSarray_4, 0.204222, 1920, 549770476255
geo, 0.325160, 1936, 549770476255
mono, 0.324411, 1936, 549770476255
sliced, 0.320653, 1936, 549770476255
SQ, 0.325641, 1936, 549770476255
HAT, 0.256257, 1936, 549770476255
MSarray_2, 0.103048, 1936, 549770476255
MSarray_3, 0.145997, 1936, 549770476255
MSarray_4, 0.216735, 1936, 549770476255
geo, 0.322075, 1952, 549770476255
mono, 0.324747, 1952, 549770476255
sliced, 0.320559, 1952, 549770476255
SQ, 0.329481, 1952, 549770476255
HAT, 0.259874, 1952, 549770476255
MSarray_2, 0.104504, 1952, 549770476255
MSarray_3, 0.148070, 1952, 549770476255
MSarray_4, 0.360819, 1952, 549770476255
geo, 0.337035, 1968, 549770476255
mono, 0.332188, 1968, 549770476255
sliced, 0.330192, 1968, 549770476255
SQ, 0.330414, 1968, 549770476255
HAT, 0.262514, 1968, 549770476255
MSarray_2, 0.107026, 1968, 549770476255
MSarray_3, 0.145733, 1968, 549770476255
MSarray_4, 0.218335, 1968, 549770476255
geo, 0.334120, 1984, 549770476255
mono, 0.330064, 1984, 549770476255
sliced, 0.324514, 1984, 549770476255
SQ, 0.315053, 1984, 549770476255
HAT, 0.261401, 1984, 549770476255
MSarray_2, 0.107039, 1984, 549770476255
MSarray_3, 0.164482, 1984, 549770476255
MSarray_4, 0.367509, 1984, 549770476255
geo, 0.327616, 2000, 549770476255
mono, 0.325640, 2000, 549770476255
sliced, 0.329534, 2000, 549770476255
SQ, 0.333291, 2000, 549770476255
HAT, 0.266471, 2000, 549770476255
MSarray_2, 0.108158, 2000, 549770476255
MSarray_3, 0.141490, 2000, 549770476255
MSarray_4, 0.371547, 2000, 549770476255
geo, 0.328933, 2016, 549770476255
mono, 0.331724, 2016, 549770476255
sliced, 0.334020, 2016, 549770476255
SQ, 0.315420, 2016, 549770476255
HAT, 0.256739, 2016, 549770476255
MSarray_2, 0.109477, 2016, 549770476255
MSarray_3, 0.154656, 2016, 549770476255
MSarray_4, 0.406014, 2016, 549770476255
geo, 0.344886, 2032, 549770476255
mono, 0.343824, 2032, 549770476255
sliced, 0.348713, 2032, 549770476255
SQ, 0.341472, 2032, 549770476255
HAT, 0.272219, 2032, 549770476255
MSarray_2, 0.111288, 2032, 549770476255
MSarray_3, 0.145153, 2032, 549770476255
MSarray_4, 0.387827, 2032, 549770476255
geo, 0.339786, 2048, 549770476255
mono, 0.342169, 2048, 549770476255
sliced, 0.341611, 2048, 549770476255
SQ, 0.319362, 2048, 549770476255
HAT, 0.274045, 2048, 549770476255
MSarray_2, 0.112826, 2048, 549770476255
MSarray_3, 0.155280, 2048, 549770476255
MSarray_4, 0.411747, 2048, 549770476255
geo, 0.024252, 16, 549770476255
mono, 0.024274, 16, 549770476255
sliced, 0.018043, 16, 549770476255
SQ, 0.022979, 16, 549770476255
HAT, 0.020549, 16, 549770476255
MSarray_2, 0.016077, 16, 549770476255
MSarray_3, 0.016812, 16, 549770476255
MSarray_4, 0.015549, 16, 549770476255
geo, 0.025951, 32, 549770476255
mono, 0.025515, 32, 549770476255
sliced, 0.014291, 32, 549770476255
SQ, 0.024714, 32, 549770476255
HAT, 0.020873, 32, 549770476255
MSarray_2, 0.015836, 32, 549770476255
MSarray_3, 0.014822, 32, 549770476255
MSarray_4, 0.013889, 32, 549770476255
geo, 0.028580, 48, 549770476255
mono, 0.028479, 48, 549770476255
sliced, 0.027454, 48, 549770476255
SQ, 0.029233, 48, 549770476255
HAT, 0.023468, 48, 549770476255
MSarray_2, 0.016238, 48, 549770476255
MSarray_3, 0.016072, 48, 549770476255
MSarray_4, 0.012344, 48, 549770476255
geo, 0.029729, 64, 549770476255
mono, 0.028921, 64, 549770476255
sliced, 0.019417, 64, 549770476255
SQ, 0.027046, 64, 549770476255
HAT, 0.015837, 64, 549770476255
MSarray_2, 0.014010, 64, 549770476255
MSarray_3, 0.011325, 64, 549770476255
MSarray_4, 0.011742, 64, 549770476255
geo, 0.030878, 80, 549770476255
mono, 0.031612, 80, 549770476255
sliced, 0.033072, 80, 549770476255
SQ, 0.031436, 80, 549770476255
HAT, 0.024095, 80, 549770476255
MSarray_2, 0.012570, 80, 549770476255
MSarray_3, 0.014021, 80, 549770476255
MSarray_4, 0.013320, 80, 549770476255
geo, 0.034403, 96, 549770476255
mono, 0.034008, 96, 549770476255
sliced, 0.033419, 96, 549770476255
SQ, 0.031454, 96, 549770476255
HAT, 0.026557, 96, 549770476255
MSarray_2, 0.014635, 96, 549770476255
MSarray_3, 0.014097, 96, 549770476255
MSarray_4, 0.013719, 96, 549770476255
geo, 0.036642, 112, 549770476255
mono, 0.039558, 112, 549770476255
sliced, 0.034631, 112, 549770476255
SQ, 0.034995, 112, 549770476255
HAT, 0.026473, 112, 549770476255
MSarray_2, 0.012528, 112, 549770476255
MSarray_3, 0.013781, 112, 549770476255
MSarray_4, 0.014465, 112, 549770476255
geo, 0.037183, 128, 549770476255
mono, 0.038169, 128, 549770476255
sliced, 0.034552, 128, 549770476255
SQ, 0.035411, 128, 549770476255
HAT, 0.027285, 128, 549770476255
MSarray_2, 0.012354, 128, 549770476255
MSarray_3, 0.013261, 128, 549770476255
MSarray_4, 0.014940, 128, 549770476255
geo, 0.039691, 144, 549770476255
mono, 0.040271, 144, 549770476255
sliced, 0.040120, 144, 549770476255
SQ, 0.038906, 144, 549770476255
HAT, 0.027730, 144, 549770476255
MSarray_2, 0.013544, 144, 549770476255
MSarray_3, 0.014595, 144, 549770476255
MSarray_4, 0.016763, 144, 549770476255
geo, 0.040484, 160, 549770476255
mono, 0.042094, 160, 549770476255
sliced, 0.040924, 160, 549770476255
SQ, 0.042263, 160, 549770476255
HAT, 0.027811, 160, 549770476255
MSarray_2, 0.014041, 160, 549770476255
MSarray_3, 0.014734, 160, 549770476255
MSarray_4, 0.017375, 160, 549770476255
geo, 0.043716, 176, 549770476255
mono, 0.044638, 176, 549770476255
sliced, 0.042924, 176, 549770476255
SQ, 0.044139, 176, 549770476255
HAT, 0.031524, 176, 549770476255
MSarray_2, 0.015641, 176, 549770476255
MSarray_3, 0.016283, 176, 549770476255
MSarray_4, 0.019120, 176, 549770476255
geo, 0.044055, 192, 549770476255
mono, 0.045228, 192, 549770476255
sliced, 0.042329, 192, 549770476255
SQ, 0.045412, 192, 549770476255
HAT, 0.032455, 192, 549770476255
MSarray_2, 0.016109, 192, 549770476255
MSarray_3, 0.016722, 192, 549770476255
MSarray_4, 0.019853, 192, 549770476255
geo, 0.046664, 208, 549770476255
mono, 0.048165, 208, 549770476255
sliced, 0.046267, 208, 549770476255
SQ, 0.043432, 208, 549770476255
HAT, 0.033924, 208, 549770476255
MSarray_2, 0.017267, 208, 549770476255
MSarray_3, 0.017958, 208, 549770476255
MSarray_4, 0.021283, 208, 549770476255
geo, 0.048076, 224, 549770476255
mono, 0.050801, 224, 549770476255
sliced, 0.046820, 224, 549770476255
SQ, 0.049189, 224, 549770476255
HAT, 0.035358, 224, 549770476255
MSarray_2, 0.017557, 224, 549770476255
MSarray_3, 0.018357, 224, 549770476255
MSarray_4, 0.021814, 224, 549770476255
geo, 0.054298, 240, 549770476255
mono, 0.052390, 240, 549770476255
sliced, 0.053381, 240, 549770476255
SQ, 0.053805, 240, 549770476255
HAT, 0.038768, 240, 549770476255
MSarray_2, 0.019208, 240, 549770476255
MSarray_3, 0.019847, 240, 549770476255
MSarray_4, 0.023774, 240, 549770476255
geo, 0.042602, 256, 549770476255
mono, 0.053072, 256, 549770476255
sliced, 0.053543, 256, 549770476255
SQ, 0.057201, 256, 549770476255
HAT, 0.040274, 256, 549770476255
MSarray_2, 0.019135, 256, 549770476255
MSarray_3, 0.019703, 256, 549770476255
MSarray_4, 0.023382, 256, 549770476255
geo, 0.059279, 272, 549770476255
mono, 0.057335, 272, 549770476255
sliced, 0.058793, 272, 549770476255
SQ, 0.062325, 272, 549770476255
HAT, 0.040544, 272, 549770476255
MSarray_2, 0.020885, 272, 549770476255
MSarray_3, 0.021730, 272, 549770476255
MSarray_4, 0.025167, 272, 549770476255
geo, 0.061163, 288, 549770476255
mono, 0.058539, 288, 549770476255
sliced, 0.057659, 288, 549770476255
SQ, 0.058491, 288, 549770476255
HAT, 0.042202, 288, 549770476255
MSarray_2, 0.022641, 288, 549770476255
MSarray_3, 0.022890, 288, 549770476255
MSarray_4, 0.026711, 288, 549770476255
geo, 0.061312, 304, 549770476255
mono, 0.063870, 304, 549770476255
sliced, 0.063171, 304, 549770476255
SQ, 0.064887, 304, 549770476255
HAT, 0.046297, 304, 549770476255
MSarray_2, 0.024812, 304, 549770476255
MSarray_3, 0.025509, 304, 549770476255
MSarray_4, 0.029683, 304, 549770476255
geo, 0.064458, 320, 549770476255
mono, 0.064295, 320, 549770476255
sliced, 0.066730, 320, 549770476255
SQ, 0.063446, 320, 549770476255
HAT, 0.046649, 320, 549770476255
MSarray_2, 0.024859, 320, 549770476255
MSarray_3, 0.025549, 320, 549770476255
MSarray_4, 0.029631, 320, 549770476255
geo, 0.068476, 336, 549770476255
mono, 0.065765, 336, 549770476255
sliced, 0.068021, 336, 549770476255
SQ, 0.068988, 336, 549770476255
HAT, 0.048312, 336, 549770476255
MSarray_2, 0.026866, 336, 549770476255
MSarray_3, 0.028926, 336, 549770476255
MSarray_4, 0.032423, 336, 549770476255
geo, 0.067719, 352, 549770476255
mono, 0.068351, 352, 549770476255
sliced, 0.068160, 352, 549770476255
SQ, 0.070389, 352, 549770476255
HAT, 0.051168, 352, 549770476255
MSarray_2, 0.027305, 352, 549770476255
MSarray_3, 0.029401, 352, 549770476255
MSarray_4, 0.032683, 352, 549770476255
geo, 0.069153, 368, 549770476255
mono, 0.061469, 368, 549770476255
sliced, 0.066000, 368, 549770476255
SQ, 0.064407, 368, 549770476255
HAT, 0.052650, 368, 549770476255
MSarray_2, 0.029637, 368, 549770476255
MSarray_3, 0.032124, 368, 549770476255
MSarray_4, 0.035889, 368, 549770476255
geo, 0.060743, 384, 549770476255
mono, 0.076446, 384, 549770476255
sliced, 0.073332, 384, 549770476255
SQ, 0.076217, 384, 549770476255
HAT, 0.055955, 384, 549770476255
MSarray_2, 0.030500, 384, 549770476255
MSarray_3, 0.032377, 384, 549770476255
MSarray_4, 0.037037, 384, 549770476255
geo, 0.077523, 400, 549770476255
mono, 0.076341, 400, 549770476255
sliced, 0.077863, 400, 549770476255
SQ, 0.085241, 400, 549770476255
HAT, 0.057533, 400, 549770476255
MSarray_2, 0.032444, 400, 549770476255
MSarray_3, 0.034277, 400, 549770476255
MSarray_4, 0.039148, 400, 549770476255
geo, 0.079308, 416, 549770476255
mono, 0.081429, 416, 549770476255
sliced, 0.077087, 416, 549770476255
SQ, 0.082564, 416, 549770476255
HAT, 0.058289, 416, 549770476255
MSarray_2, 0.032852, 416, 549770476255
MSarray_3, 0.034736, 416, 549770476255
MSarray_4, 0.039673, 416, 549770476255
geo, 0.082646, 432, 549770476255
mono, 0.080664, 432, 549770476255
sliced, 0.084065, 432, 549770476255
SQ, 0.083113, 432, 549770476255
HAT, 0.062322, 432, 549770476255
MSarray_2, 0.033427, 432, 549770476255
MSarray_3, 0.036088, 432, 549770476255
MSarray_4, 0.040727, 432, 549770476255
geo, 0.082469, 448, 549770476255
mono, 0.078544, 448, 549770476255
sliced, 0.083517, 448, 549770476255
SQ, 0.088088, 448, 549770476255
HAT, 0.061639, 448, 549770476255
MSarray_2, 0.034215, 448, 549770476255
MSarray_3, 0.035962, 448, 549770476255
MSarray_4, 0.041529, 448, 549770476255
geo, 0.087210, 464, 549770476255
mono, 0.089688, 464, 549770476255
sliced, 0.087376, 464, 549770476255
SQ, 0.092023, 464, 549770476255
HAT, 0.065993, 464, 549770476255
MSarray_2, 0.035056, 464, 549770476255
MSarray_3, 0.037705, 464, 549770476255
MSarray_4, 0.042586, 464, 549770476255
geo, 0.088286, 480, 549770476255
mono, 0.087560, 480, 549770476255
sliced, 0.087841, 480, 549770476255
SQ, 0.091505, 480, 549770476255
HAT, 0.068494, 480, 549770476255
MSarray_2, 0.035336, 480, 549770476255
MSarray_3, 0.037912, 480, 549770476255
MSarray_4, 0.043276, 480, 549770476255
geo, 0.095218, 496, 549770476255
mono, 0.093937, 496, 549770476255
sliced, 0.090946, 496, 549770476255
SQ, 0.082268, 496, 549770476255
HAT, 0.067630, 496, 549770476255
MSarray_2, 0.044403, 496, 549770476255
MSarray_3, 0.038931, 496, 549770476255
MSarray_4, 0.044739, 496, 549770476255
geo, 0.095179, 512, 549770476255
mono, 0.095010, 512, 549770476255
sliced, 0.092225, 512, 549770476255
SQ, 0.095532, 512, 549770476255
HAT, 0.071959, 512, 549770476255
MSarray_2, 0.034988, 512, 549770476255
MSarray_3, 0.037071, 512, 549770476255
MSarray_4, 0.043532, 512, 549770476255
geo, 0.096486, 528, 549770476255
mono, 0.098939, 528, 549770476255
sliced, 0.099960, 528, 549770476255
SQ, 0.101725, 528, 549770476255
HAT, 0.069527, 528, 549770476255
MSarray_2, 0.038463, 528, 549770476255
MSarray_3, 0.046224, 528, 549770476255
MSarray_4, 0.046167, 528, 549770476255
geo, 0.097588, 544, 549770476255
mono, 0.101433, 544, 549770476255
sliced, 0.098881, 544, 549770476255
SQ, 0.100962, 544, 549770476255
HAT, 0.070621, 544, 549770476255
MSarray_2, 0.038275, 544, 549770476255
MSarray_3, 0.046731, 544, 549770476255
MSarray_4, 0.046803, 544, 549770476255
geo, 0.091479, 560, 549770476255
mono, 0.092462, 560, 549770476255
sliced, 0.101916, 560, 549770476255
SQ, 0.093256, 560, 549770476255
HAT, 0.072170, 560, 549770476255
MSarray_2, 0.039403, 560, 549770476255
MSarray_3, 0.047855, 560, 549770476255
MSarray_4, 0.048392, 560, 549770476255
geo, 0.103616, 576, 549770476255
mono, 0.103597, 576, 549770476255
sliced, 0.104333, 576, 549770476255
SQ, 0.105131, 576, 549770476255
HAT, 0.075917, 576, 549770476255
MSarray_2, 0.039599, 576, 549770476255
MSarray_3, 0.048275, 576, 549770476255
MSarray_4, 0.048498, 576, 549770476255
geo, 0.108217, 592, 549770476255
mono, 0.107583, 592, 549770476255
sliced, 0.110694, 592, 549770476255
SQ, 0.108588, 592, 549770476255
HAT, 0.074703, 592, 549770476255
MSarray_2, 0.040480, 592, 549770476255
MSarray_3, 0.049737, 592, 549770476255
MSarray_4, 0.049753, 592, 549770476255
geo, 0.111251, 608, 549770476255
mono, 0.104294, 608, 549770476255
sliced, 0.111513, 608, 549770476255
SQ, 0.109079, 608, 549770476255
HAT, 0.075441, 608, 549770476255
MSarray_2, 0.040648, 608, 549770476255
MSarray_3, 0.049552, 608, 549770476255
MSarray_4, 0.050373, 608, 549770476255
geo, 0.111038, 624, 549770476255
mono, 0.116790, 624, 549770476255
sliced, 0.114386, 624, 549770476255
SQ, 0.115268, 624, 549770476255
HAT, 0.078332, 624, 549770476255
MSarray_2, 0.042966, 624, 549770476255
MSarray_3, 0.052309, 624, 549770476255
MSarray_4, 0.052703, 624, 549770476255
geo, 0.119229, 640, 549770476255
mono, 0.118812, 640, 549770476255
sliced, 0.114811, 640, 549770476255
SQ, 0.116334, 640, 549770476255
HAT, 0.082311, 640, 549770476255
MSarray_2, 0.043104, 640, 549770476255
MSarray_3, 0.051824, 640, 549770476255
MSarray_4, 0.052881, 640, 549770476255
geo, 0.118038, 656, 549770476255
mono, 0.119658, 656, 549770476255
sliced, 0.122597, 656, 549770476255
SQ, 0.118636, 656, 549770476255
HAT, 0.084487, 656, 549770476255
MSarray_2, 0.043868, 656, 549770476255
MSarray_3, 0.053119, 656, 549770476255
MSarray_4, 0.054300, 656, 549770476255
geo, 0.124283, 672, 549770476255
mono, 0.120322, 672, 549770476255
sliced, 0.115574, 672, 549770476255
SQ, 0.125108, 672, 549770476255
HAT, 0.085076, 672, 549770476255
MSarray_2, 0.043978, 672, 549770476255
MSarray_3, 0.053551, 672, 549770476255
MSarray_4, 0.054588, 672, 549770476255
geo, 0.127458, 688, 549770476255
mono, 0.124697, 688, 549770476255
sliced, 0.125218, 688, 549770476255
SQ, 0.128321, 688, 549770476255
HAT, 0.090005, 688, 549770476255
MSarray_2, 0.045737, 688, 549770476255
MSarray_3, 0.055398, 688, 549770476255
MSarray_4, 0.057190, 688, 549770476255
geo, 0.128064, 704, 549770476255
mono, 0.125563, 704, 549770476255
sliced, 0.123914, 704, 549770476255
SQ, 0.129889, 704, 549770476255
HAT, 0.087792, 704, 549770476255
MSarray_2, 0.045952, 704, 549770476255
MSarray_3, 0.055791, 704, 549770476255
MSarray_4, 0.057206, 704, 549770476255
geo, 0.130456, 720, 549770476255
mono, 0.130467, 720, 549770476255
sliced, 0.130523, 720, 549770476255
SQ, 0.130700, 720, 549770476255
HAT, 0.093872, 720, 549770476255
MSarray_2, 0.046732, 720, 549770476255
MSarray_3, 0.056456, 720, 549770476255
MSarray_4, 0.056404, 720, 549770476255
geo, 0.132049, 736, 549770476255
mono, 0.135385, 736, 549770476255
sliced, 0.126969, 736, 549770476255
SQ, 0.134137, 736, 549770476255
HAT, 0.091923, 736, 549770476255
MSarray_2, 0.048006, 736, 549770476255
MSarray_3, 0.058080, 736, 549770476255
MSarray_4, 0.059705, 736, 549770476255
geo, 0.134907, 752, 549770476255
mono, 0.137308, 752, 549770476255
sliced, 0.135215, 752, 549770476255
SQ, 0.116875, 752, 549770476255
HAT, 0.098440, 752, 549770476255
MSarray_2, 0.048740, 752, 549770476255
MSarray_3, 0.059257, 752, 549770476255
MSarray_4, 0.060344, 752, 549770476255
geo, 0.138787, 768, 549770476255
mono, 0.135211, 768, 549770476255
sliced, 0.134174, 768, 549770476255
SQ, 0.138942, 768, 549770476255
HAT, 0.096725, 768, 549770476255
MSarray_2, 0.048699, 768, 549770476255
MSarray_3, 0.059899, 768, 549770476255
MSarray_4, 0.060214, 768, 549770476255
geo, 0.140214, 784, 549770476255
mono, 0.139731, 784, 549770476255
sliced, 0.140014, 784, 549770476255
SQ, 0.135672, 784, 549770476255
HAT, 0.098542, 784, 549770476255
MSarray_2, 0.049632, 784, 549770476255
MSarray_3, 0.060083, 784, 549770476255
MSarray_4, 0.061821, 784, 549770476255
geo, 0.141197, 800, 549770476255
mono, 0.143060, 800, 549770476255
sliced, 0.138307, 800, 549770476255
SQ, 0.144746, 800, 549770476255
HAT, 0.100140, 800, 549770476255
MSarray_2, 0.051000, 800, 549770476255
MSarray_3, 0.061103, 800, 549770476255
MSarray_4, 0.063795, 800, 549770476255
geo, 0.145085, 816, 549770476255
mono, 0.147148, 816, 549770476255
sliced, 0.145837, 816, 549770476255
SQ, 0.144111, 816, 549770476255
HAT, 0.099753, 816, 549770476255
MSarray_2, 0.051424, 816, 549770476255
MSarray_3, 0.062732, 816, 549770476255
MSarray_4, 0.065113, 816, 549770476255
geo, 0.146566, 832, 549770476255
mono, 0.148396, 832, 549770476255
sliced, 0.142925, 832, 549770476255
SQ, 0.145983, 832, 549770476255
HAT, 0.104304, 832, 549770476255
MSarray_2, 0.051429, 832, 549770476255
MSarray_3, 0.062631, 832, 549770476255
MSarray_4, 0.068648, 832, 549770476255
geo, 0.145482, 848, 549770476255
mono, 0.150468, 848, 549770476255
sliced, 0.148981, 848, 549770476255
SQ, 0.150146, 848, 549770476255
HAT, 0.105988, 848, 549770476255
MSarray_2, 0.053074, 848, 549770476255
MSarray_3, 0.064472, 848, 549770476255
MSarray_4, 0.069364, 848, 549770476255
geo, 0.150940, 864, 549770476255
mono, 0.153534, 864, 549770476255
sliced, 0.152459, 864, 549770476255
SQ, 0.153238, 864, 549770476255
HAT, 0.107245, 864, 549770476255
MSarray_2, 0.052850, 864, 549770476255
MSarray_3, 0.065148, 864, 549770476255
